standard_id,designation,title,publisher,record_type,country_scope,primary_category,latest_known_edition,applicability,summary,official_url,source_download_url,notes
IEEE-1138-2021,IEEE 1138-2021,IEEE Standard for Testing and Performance of Optical Ground Wire (OPGW) for use on Electric Utility Power Lines,IEEE,standard,International / North America,overhead transmission lines - Overhead Utility Fiber,2021,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 1138-2021.",https://standards.ieee.org/ieee/1138/10325,,IEEE SA page status: Active Standard. Published: 2021-11-05. IEEE record number: 10325.
IEEE-1222-2019,IEEE 1222-2019,IEEE Standard for Testing and Performance for All-Dielectric Self-Supporting (ADSS) Fiber Optic Cable for Use on Electric Utility Power Lines,IEEE,standard,International / North America,overhead transmission lines - Overhead Utility Fiber,2019,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 1222-2019.",https://standards.ieee.org/ieee/1222/7507,,IEEE SA page status: Active Standard. Published: 2020-03-31. IEEE record number: 7507.
IEEE-1222-2019-COR-1-2025,IEEE 1222-2019/Cor 1-2025,IEEE Standard for Testing and Performance for All-Dielectric Self-Supporting (ADSS) Fiber Optic Cable for Use on Electric Utility Power Lines Corrigendum 1,IEEE,corrigendum,International / North America,overhead transmission lines - Amendments and Corrections,2019,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 1222-2019/Cor 1-2025.",https://standards.ieee.org/ieee/1222-2019_Cor_1/11777,,IEEE SA page status: Active Standard. Published: 2025-10-08. IEEE record number: 11777.
IEEE-1227-2025,IEEE 1227-2025,IEEE Guide for Measurement of DC Electric-Field Strength and Ion Related Quantities,IEEE,guide,International / North America,overhead transmission lines - Corona Field Effects and Interference,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 1227-2025.",https://standards.ieee.org/ieee/1227/7582,,IEEE SA page status: Active Standard. Published: 2026-07-30. IEEE record number: 7582.
IEEE-1542-2018,IEEE 1542-2018,"IEEE Guide for Installation, Maintenance, and Operation of Irrigation Equipment Located Near or Under Power Lines",IEEE,guide,International / North America,overhead transmission lines - Maintenance Grounding and Field Work,2018,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 1542-2018.",https://standards.ieee.org/ieee/1542/6774,,IEEE SA page status: Active Standard. Published: 2019-01-11. IEEE record number: 6774.
IEEE-1591-1-2023,IEEE 1591.1-2023,IEEE Standard for Testing and Performance of Hardware for Optical Ground Wire (OPGW),IEEE,standard,International / North America,overhead transmission lines - Overhead Utility Fiber,2023,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 1591.1-2023.",https://standards.ieee.org/ieee/1591.1/7470,,IEEE SA page status: Active Standard. Published: 2024-03-18. IEEE record number: 7470.
IEEE-1591-2-2017,IEEE 1591.2-2017,IEEE Standard for Testing and Performance of Hardware for All-Dielectric Self-Supporting (ADSS) Fiber Optic Cable,IEEE,standard,International / North America,overhead transmission lines - Overhead Utility Fiber,2017,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 1591.2-2017.",https://standards.ieee.org/ieee/1591.2/5021,,IEEE SA page status: Active Standard. Published: 2018-03-15. IEEE record number: 5021.
IEEE-1591-3-2020,IEEE 1591.3-2020,IEEE Standard for Qualifying Hardware for Helically-Applied Fiber Optic Cable System (WRAP Cable),IEEE,standard,International / North America,overhead transmission lines - Overhead Utility Fiber,2020,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 1591.3-2020.",https://standards.ieee.org/ieee/1591.3/7075,,IEEE SA page status: Active Standard. Published: 2021-04-28. IEEE record number: 7075.
IEEE-1591-4-2025,IEEE 1591.4-2025,IEEE Standard for Testing and Performance of Hardware for Optical Phase Conductor (OPPC),IEEE,standard,International / North America,overhead transmission lines - Overhead Utility Fiber,2025,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 1591.4-2025.",https://standards.ieee.org/ieee/1591.4/7596,,IEEE SA page status: Active Standard. Published: 2026-04-03. IEEE record number: 7596.
IEEE-1594-2020,IEEE 1594-2020,IEEE Standard for Helically-Applied Fiber Optic Cable Systems (WRAP) for Use on Overhead Utility Lines,IEEE,standard,International / North America,overhead transmission lines - Overhead Utility Fiber,2020,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 1594-2020.",https://standards.ieee.org/ieee/1594/7076,,IEEE SA page status: Active Standard. Published: 2021-03-26. IEEE record number: 7076.
IEEE-1595-2022,IEEE 1595-2022,IEEE Standard for Testing and Performance for Optical Phase Conductor (OPPC) for Use on Electrical Utility Power Lines,IEEE,standard,International / North America,overhead transmission lines - Overhead Utility Fiber,2022,"Consensus IEEE power and energy standard used where specified by law, code, authority having jurisdiction, utility requirement, project specification, or contract","IEEE Overhead Transmission Lines metadata record for overhead transmission line design, conductors, line ratings, structures, insulation, field effects, grounding, construction, inspection, maintenance, and overhead utility fiber; this record points to the official IEEE SA page for IEEE 1595-2022.",https://standards.ieee.org/ieee/1595/7090,,IEEE SA page status: Active Standard. Published: 2023-04-11. IEEE record number: 7090.
